rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period
3868,7427764,K04364.01,Kepler-1595 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.56383697
3869,7673192,K02722.05,,CANDIDATE,CANDIDATE,0.887,0,0,0,0,16.5340022
3870,4754831,K04365.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,55.119831
3871,4754831,K04365.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,25.6416117
3872,9899630,K04439.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,1.33258455
3873,4367528,K04440.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,350.81029
3874,8416523,K04441.01,Kepler-1604 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,0.341842017
3875,11124436,K04442.01,,CANDIDATE,CANDIDATE,0.97,0,0,0,0,13.9482197
3876,5780855,K04443.01,,CANDIDATE,CANDIDATE,0.988,0,0,0,0,5.67577999
3877,3751231,K07666.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,0.570953851
3878,9491832,K04226.01,,CANDIDATE,CANDIDATE,0.998,0,0,0,0,49.564693
3879,7816665,K04227.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,4.29258258
3880,9535881,K04228.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,0.960842633
3881,11616596,K04229.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,14.5893928
3882,9872831,K04230.01,Kepler-1572 b,CONFIRMED,CANDIDATE,0.877,0,0,0,0,5.49548533
3883,2852941,K04298.01,,CANDIDATE,CANDIDATE,0.854,0,0,0,0,2.89494709
3884,8508126,K04299.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,0.980505042
3885,12306058,K02541.02,Kepler-391 c,CONFIRMED,CANDIDATE,0.995,0,0,0,0,20.4853893
3886,8507475,K04300.01,Kepler-1585 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.58273837
3887,8773015,K04301.01,Kepler-1586 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,15.604841
3888,4754831,K04365.03,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,75.681309
3889,3531231,K07657.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,62.060783
3890,4773392,K04367.01,,CANDIDATE,CANDIDATE,0.971,0,0,0,0,170.995748
3891,5471489,K04368.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,12.4252735
3892,5471489,K04368.02,,CANDIDATE,CANDIDATE,,0,0,0,0,39.2820405
3893,9011874,K04369.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,361.5456125
3894,9936080,K04431.01,,CANDIDATE,CANDIDATE,0.998,0,0,0,0,19.5650801
3895,9936080,K04431.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,355.79978
3896,8611344,K04432.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,410.99389
3897,9518651,K04433.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,2.17823752
3898,2305311,K04434.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,1,1.404674486
3899,6383595,K04231.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,24.9097436
3900,11080405,K02442.02,Kepler-386 b,CONFIRMED,CANDIDATE,1,0,0,0,0,12.3101351
3901,11509504,K04232.01,Kepler-1573 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,2.61576515
3902,6599949,K04233.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,409.2452
3903,11611275,K04234.01,Kepler-1574 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,6.94245216
3904,6290935,K04302.01,,CANDIDATE,CANDIDATE,0.99,0,0,0,0,5.53312006
3905,12734396,K04303.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,200.721168
3906,11612280,K04304.01,Kepler-1587 b,CONFIRMED,CANDIDATE,0.966,0,0,0,0,9.4061364
3907,5536715,K04305.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,0.935086665
3908,8149484,K04306.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.489457454
3909,12407623,K04370.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,1.181165291
3910,11444514,K04371.01,Kepler-1596 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,66.373298
3911,9886361,K02732.02,Kepler-403 d,CONFIRMED,CANDIDATE,0.948,0,0,0,0,13.61165024
3912,9349757,K03348.02,,CANDIDATE,CANDIDATE,0.997,0,0,0,0,17.7189786
3913,9702006,K04372.01,,CANDIDATE,CANDIDATE,0.977,0,0,0,0,6.24564633
3914,6778008,K04373.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,0.945829261
3915,8308260,K04436.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,0.973160836
3916,8492101,K04437.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,4.05943749
3917,6103377,K03004.02,,CANDIDATE,CANDIDATE,0.981,0,0,0,0,7.03965141
3918,3660581,K07662.01,,CANDIDATE,CANDIDATE,0.984,0,0,0,0,4.72519164
3919,6343576,K04438.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,6.39903778
3920,10794974,K04235.01,,CANDIDATE,CANDIDATE,0.997,0,0,0,0,66.6434565
3921,2449101,K04236.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,0.739761008
3922,7259249,K04237.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,0.950735805
3923,8678691,K04238.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,369.819993
3924,9640924,K04239.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,2.17815935
3925,3558849,K04307.01,,CANDIDATE,CANDIDATE,0.298,0,0,0,0,160.850075
3926,11151677,K04308.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,0.720460644
3927,11037128,K04309.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,3.7948721
3928,6587002,K00612.03,,CANDIDATE,CANDIDATE,0.995,0,0,0,0,122.0804953
3929,5175024,K02563.02,,CANDIDATE,CANDIDATE,0.98,0,0,0,0,6.2614227
3930,9100953,K04500.03,,CANDIDATE,CANDIDATE,0.978,0,0,0,0,14.7510068
3931,10991114,K04374.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,3.70386741
3932,11969092,K04375.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,0.638437699
3933,2570773,K04376.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,1.8912851
3934,4945764,K04377.01,,CANDIDATE,CANDIDATE,0.926,0,0,0,0,19.8751355
3935,6356885,K04378.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,343.42046
3936,3542542,K07658.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,3.47148164
3937,11718389,K04444.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,5.94373492
3938,11124703,K04445.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,244.60373
3939,10329196,K04446.01,Kepler-1605 b,CONFIRMED,CANDIDATE,0.895,0,0,0,0,85.7567919
3940,10604592,K04447.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,2.18660188
3941,9834731,K03043.02,,CANDIDATE,CANDIDATE,,0,0,0,0,7.2929891
3942,9593773,K04240.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,3.1339356
3943,9285568,K04241.01,Kepler-1575 b,CONFIRMED,CANDIDATE,0.992,0,0,0,0,2.55315031
3944,7604328,K02458.02,Kepler-1245 c,CONFIRMED,CANDIDATE,1,0,0,0,0,2.936587946
3945,9514372,K04242.01,,CANDIDATE,CANDIDATE,0.996,0,0,0,0,145.786556
3946,9777757,K04243.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,1.33254212
3947,7103919,K04310.01,,CANDIDATE,CANDIDATE,0.986,0,0,0,0,10.7769944
3948,3762750,K07668.01,,CANDIDATE,CANDIDATE,0.77,0,0,0,0,2.5093344
3949,8645191,K04311.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,0.918921494
3950,10722485,K04312.01,Kepler-1588 b,CONFIRMED,CANDIDATE,0.99,0,0,0,0,7.84931877
3951,9717958,K04313.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,67.7125988
3952,8128067,K04314.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,12.4285576
3953,7703910,K04379.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,1.275511306
3954,9851360,K04381.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,8.4805019
3955,9886361,K02732.04,,CANDIDATE,CANDIDATE,0.848,0,0,0,0,24.5607107
3956,6937529,K04382.01,Kepler-1597 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.94648935
3957,9490653,K04173.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,1.227986164
3958,3328027,K04174.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,2.11548883
3959,9640931,K04175.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,2.17815196
3960,5125196,K04176.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,342.315407
3961,9640962,K04177.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,1.089077224
3962,5097454,K04244.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,1.288066288
3963,12737015,K04245.01,,CANDIDATE,CANDIDATE,0.965,0,0,0,0,24.6683831
3964,3663141,K07663.01,,FALSE POSITIVE,FALSE POSITIVE,0.016,1,0,1,0,2.31894284
3965,5177859,K04246.01,Kepler-1576 b,CONFIRMED,FALSE POSITIVE,0.364,1,0,0,0,6.98472143
3966,8482059,K04247.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,349.41047
3967,4568117,K04248.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,0.562563871
3968,10342248,K04315.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,0.93373458
3969,9777290,K04316.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,1.33251948
3970,8548427,K04317.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,168.84663
3971,9286088,K04318.01,,CANDIDATE,CANDIDATE,0.938,0,0,0,0,14.8162925
3972,6289344,K04319.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,160.4122022
3973,6937529,K04382.02,,CANDIDATE,CANDIDATE,,0,0,0,0,3.98167088
3974,9883606,K04383.01,Kepler-1598 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,4.34195312
3975,5860968,K04384.01,Kepler-1599 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,122.358116
3976,3645438,K04385.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,7.298142
3977,8480582,K04386.01,,CANDIDATE,CANDIDATE,0.967,0,0,0,0,18.5010898
3978,5197233,K04178.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,7.016016
